id,state,county,rate
18161,Indiana,Union County,9.43
18163,Indiana,Vanderburgh County,4.07
18165,Indiana,Vermillion County,6.42
18167,Indiana,Vigo County,9.96
18169,Indiana,Wabash County,0.93
18171,Indiana,Warren County,8.29
18173,Indiana,Warrick County,5.63
18175,Indiana,Washington County,2.89
18177,Indiana,Wayne County,0.91
18179,Indiana,Wells County,5.18
18181,Indiana,White County,0.35
18183,Indiana,Whitley County,4
19001,Iowa,Adair County,7.85
19003,Iowa,Adams County,3.66
19005,Iowa,Allamakee County,2.69
19007,Iowa,Appanoose County,4.62
19009,Iowa,Audubon County,9.94
19011,Iowa,Benton County,4.69
19013,Iowa,Black Hawk County,6.35
19015,Iowa,Boone County,2.86
19017,Iowa,Bremer County,1.62
19019,Iowa,Buchanan County,5.38
19021,Iowa,Buena Vista County,5.66
19023,Iowa,Butler County,7.19
19025,Iowa,Calhoun County,3.32
19027,Iowa,Carroll County,7.49
19029,Iowa,Cass County,3.94
19031,Iowa,Cedar County,9.45
19033,Iowa,Cerro Gordo County,0.39
19035,Iowa,Cherokee County,7.13
19037,Iowa,Chickasaw County,0.34
19039,Iowa,Clarke County,5.39
19041,Iowa,Clay County,8.1
19043,Iowa,Clayton County,9.82
19045,Iowa,Clinton County,3.92
19047,Iowa,Crawford County,8.86
19049,Iowa,Dallas County,9.19
19051,Iowa,Davis County,8.9
19053,Iowa,Decatur County,5.02
19055,Iowa,Delaware County,8.78
19057,Iowa,Des Moines County,2.4
19059,Iowa,Dickinson County,0.91
19061,Iowa,Dubuque County,3.98
19063,Iowa,Emmet County,9.46
19065,Iowa,Fayette County,7.84
19067,Iowa,Floyd County,5.47
19069,Iowa,Franklin County,4.67
19071,Iowa,Fremont County,1.91
19073,Iowa,Greene County,6.06
19075,Iowa,Grundy County,5.44
19077,Iowa,Guthrie County,4.5
19079,Iowa,Hamilton County,9.49
19081,Iowa,Hancock County,1.07
19083,Iowa,Hardin County,6.95
19085,Iowa,Harrison County,5.41
19087,Iowa,Henry County,8.2
19089,Iowa,Howard County,0.74
19091,Iowa,Humboldt County,3.91
19093,Iowa,Ida County,9.83
19095,Iowa,Iowa County,3.64
19097,Iowa,Jackson County,6.53
19099,Iowa,Jasper County,5.77
19101,Iowa,Jefferson County,3.75
19103,Iowa,Johnson County,5.8
19105,Iowa,Jones County,7.57
19107,Iowa,Keokuk County,6.47
19109,Iowa,Kossuth County,8.79
19111,Iowa,Lee County,8.87
19113,Iowa,Linn County,1.56
19115,Iowa,Louisa County,9.68
19117,Iowa,Lucas County,4.6
19119,Iowa,Lyon County,1.91
19121,Iowa,Madison County,3.57
19123,Iowa,Mahaska County,5.5
19125,Iowa,Marion County,4.25
19127,Iowa,Marshall County,4.95
19129,Iowa,Mills County,2.38
19131,Iowa,Mitchell County,6.51
19133,Iowa,Monona County,0.93
19135,Iowa,Monroe County,1.67
19137,Iowa,Montgomery County,6.82
19139,Iowa,Muscatine County,9.89
19141,Iowa,O'Brien County,6.62
19143,Iowa,Osceola County,9.7
19145,Iowa,Page County,4.88
19147,Iowa,Palo Alto County,6.23
19149,Iowa,Plymouth County,1.77
19151,Iowa,Pocahontas County,4.23
19153,Iowa,Polk County,7.62
19155,Iowa,Pottawattamie County,0.99
19157,Iowa,Poweshiek County,4.55
19159,Iowa,Ringgold County,3.48
19161,Iowa,Sac County,5.01
19163,Iowa,Scott County,7.32
19165,Iowa,Shelby County,1.14
19167,Iowa,Sioux County,3.17
19169,Iowa,Story County,2.84
19171,Iowa,Tama County,5.13
19173,Iowa,Taylor County,5.61
19175,Iowa,Union County,9.12
19177,Iowa,Van Buren County,1.41
19179,Iowa,Wapello County,8.71
19181,Iowa,Warren County,5.57
19183,Iowa,Washington County,0.21
19185,Iowa,Wayne County,7.4
19187,Iowa,Webster County,8.01
19189,Iowa,Winnebago County,1.48
19191,Iowa,Winneshiek County,6.38
19193,Iowa,Woodbury County,8.54
19195,Iowa,Worth County,0.67
19197,Iowa,Wright County,9.69
20001,Kansas,Allen County,4.68
20003,Kansas,Anderson County,8.65
20005,Kansas,Atchison County,6.96
20007,Kansas,Barber County,2.54
20009,Kansas,Barton County,2.5
20011,Kansas,Bourbon County,4.99
20013,Kansas,Brown County,3.72
20015,Kansas,Butler County,9.57
20017,Kansas,Chase County,5.97
20019,Kansas,Chautauqua County,7.07
20021,Kansas,Cherokee County,1.97
20023,Kansas,Cheyenne County,0.96
20025,Kansas,Clark County,2.88
20027,Kansas,Clay County,0.98
20029,Kansas,Cloud County,5.55
20031,Kansas,Coffey County,9.46
20033,Kansas,Comanche County,3
20035,Kansas,Cowley County,5.41
20037,Kansas,Crawford County,8.16
20039,Kansas,Decatur County,6.49
20041,Kansas,Dickinson County,4.93
20043,Kansas,Doniphan County,7.96
20045,Kansas,Douglas County,8.32
20047,Kansas,Edwards County,4.9
20049,Kansas,Elk County,9.13
20051,Kansas,Ellis County,3.52
20053,Kansas,Ellsworth County,0.22
20055,Kansas,Finney County,3.42
20057,Kansas,Ford County,1.98
20059,Kansas,Franklin County,9.27
20061,Kansas,Geary County,9.86
20063,Kansas,Gove County,6.22
20065,Kansas,Graham County,3.27
20067,Kansas,Grant County,4.37
20069,Kansas,Gray County,7.67
20071,Kansas,Greeley County,0.52
20073,Kansas,Greenwood County,6.49
20075,Kansas,Hamilton County,6.89
20077,Kansas,Harper County,9.73
20079,Kansas,Harvey County,2.95
20081,Kansas,Haskell County,9.06
20083,Kansas,Hodgeman County,4.35
20085,Kansas,Jackson County,9.46
20087,Kansas,Jefferson County,2.32
20089,Kansas,Jewell County,5.33
20091,Kansas,Johnson County,1.4
20093,Kansas,Kearny County,8.64
20095,Kansas,Kingman County,9.75
20097,Kansas,Kiowa County,7.5
20099,Kansas,Labette County,0.34
20101,Kansas,Lane County,2.42
20103,Kansas,Leavenworth County,3.8
20105,Kansas,Lincoln County,6.68
20107,Kansas,Linn County,5.36
20109,Kansas,Logan County,6.21
20111,Kansas,Lyon County,3.79
20113,Kansas,McPherson County,7.48
20115,Kansas,Marion County,3.59
20117,Kansas,Marshall County,8.11
20119,Kansas,Meade County,2.62
20121,Kansas,Miami County,7.76
20123,Kansas,Mitchell County,6.52
20125,Kansas,Montgomery County,9.45
20127,Kansas,Morris County,8.12
20129,Kansas,Morton County,7.02
20131,Kansas,Nemaha County,2.98
20133,Kansas,Neosho County,4.14
20135,Kansas,Ness County,3.82
20137,Kansas,Norton County,1.34
20139,Kansas,Osage County,1.2
20141,Kansas,Osborne County,4.42
20143,Kansas,Ottawa County,9.85
20145,Kansas,Pawnee County,4.59
20147,Kansas,Phillips County,8.19
20149,Kansas,Pottawatomie County,6
20151,Kansas,Pratt County,8.57
20153,Kansas,Rawlins County,9.83
20155,Kansas,Reno County,4.55
20157,Kansas,Republic County,3.47
20159,Kansas,Rice County,2.53
20161,Kansas,Riley County,2.36
20163,Kansas,Rooks County,1.08
20165,Kansas,Rush County,5.41
20167,Kansas,Russell County,3.57
20169,Kansas,Saline County,2.73
20171,Kansas,Scott County,1.77
20173,Kansas,Sedgwick County,7.14
20175,Kansas,Seward County,6.59
20177,Kansas,Shawnee County,7.35
20179,Kansas,Sheridan County,5.22
20181,Kansas,Sherman County,2.82
20183,Kansas,Smith County,2.52
20185,Kansas,Stafford County,8.85
20187,Kansas,Stanton County,1.97
20189,Kansas,Stevens County,8.06
20191,Kansas,Sumner County,7.19
20193,Kansas,Thomas County,4.26
20195,Kansas,Trego County,0.11
20197,Kansas,Wabaunsee County,6.32
20199,Kansas,Wallace County,9.95
20201,Kansas,Washington County,3.58
20203,Kansas,Wichita County,2.13
20205,Kansas,Wilson County,7.33
20207,Kansas,Woodson County,7.95
20209,Kansas,Wyandotte County,7.34
21001,Kentucky,Adair County,4.06
21003,Kentucky,Allen County,8.52
21005,Kentucky,Anderson County,9.48
21007,Kentucky,Ballard County,2.05
21009,Kentucky,Barren County,5.23
21011,Kentucky,Bath County,5.46
21013,Kentucky,Bell County,1.47
21015,Kentucky,Boone County,4.9
21017,Kentucky,Bourbon County,4.47
21019,Kentucky,Boyd County,0.64
21021,Kentucky,Boyle County,8.81
21023,Kentucky,Bracken County,0.02
21025,Kentucky,Breathitt County,8.07
21027,Kentucky,Breckinridge County,4.57
21029,Kentucky,Bullitt County,7.05
21031,Kentucky,Butler County,9.5
21033,Kentucky,Caldwell County,3.34
21035,Kentucky,Calloway County,3.84
21037,Kentucky,Campbell County,8.16
21039,Kentucky,Carlisle County,5.3
21041,Kentucky,Carroll County,5.68
21043,Kentucky,Carter County,3.71
21045,Kentucky,Casey County,4.14
21047,Kentucky,Christian County,4.7
21049,Kentucky,Clark County,6.27
21051,Kentucky,Clay County,4.28
21053,Kentucky,Clinton County,3.22
21055,Kentucky,Crittenden County,1.72
21057,Kentucky,Cumberland County,2.44
21059,Kentucky,Daviess County,3.61
21061,Kentucky,Edmonson County,9.67
21063,Kentucky,Elliott County,5.68
21065,Kentucky,Estill County,7.13
21067,Kentucky,Fayette County,2.12
21069,Kentucky,Fleming County,6.17
21071,Kentucky,Floyd County,9.57
21073,Kentucky,Franklin County,7.59
21075,Kentucky,Fulton County,6.03
21077,Kentucky,Gallatin County,9.86
21079,Kentucky,Garrard County,2.76
21081,Kentucky,Grant County,9.51
21083,Kentucky,Graves County,1.94
21085,Kentucky,Grayson County,7.47
21087,Kentucky,Green County,0.3
21089,Kentucky,Greenup County,2.97
21091,Kentucky,Hancock County,9.34
21093,Kentucky,Hardin County,5.7
21095,Kentucky,Harlan County,9.75
21097,Kentucky,Harrison County,3.48
21099,Kentucky,Hart County,9.84
21101,Kentucky,Henderson County,8.31
21103,Kentucky,Henry County,9.4
21105,Kentucky,Hickman County,9.03
21107,Kentucky,Hopkins County,9.67
21109,Kentucky,Jackson County,7.41
21111,Kentucky,Jefferson County,4.42
21113,Kentucky,Jessamine County,3.09
21115,Kentucky,Johnson County,2.57
21117,Kentucky,Kenton County,1.86
21119,Kentucky,Knott County,0.35
21121,Kentucky,Knox County,9.85
21123,Kentucky,Larue County,3.4
21125,Kentucky,Laurel County,7.6
21127,Kentucky,Lawrence County,8.29
21129,Kentucky,Lee County,3.63
21131,Kentucky,Leslie County,5.6
21133,Kentucky,Letcher County,5.58
21135,Kentucky,Lewis County,7.08
21137,Kentucky,Lincoln County,9.64
21139,Kentucky,Livingston County,9.32
21141,Kentucky,Logan County,1.99
21143,Kentucky,Lyon County,8.24
21145,Kentucky,McCracken County,7.74
21147,Kentucky,McCreary County,1.14
21149,Kentucky,McLean County,3.08
21151,Kentucky,Madison County,5.2
21153,Kentucky,Magoffin County,1.77
21155,Kentucky,Marion County,5.13
21157,Kentucky,Marshall County,6.28
21159,Kentucky,Martin County,0.93
21161,Kentucky,Mason County,6.51
21163,Kentucky,Meade County,3.12
21165,Kentucky,Menifee County,2.15
21167,Kentucky,Mercer County,5.13
21169,Kentucky,Metcalfe County,5.47
21171,Kentucky,Monroe County,6.12
21173,Kentucky,Montgomery County,9.93
21175,Kentucky,Morgan County,7.83
21177,Kentucky,Muhlenberg County,9.62
21179,Kentucky,Nelson County,9.67
21181,Kentucky,Nicholas County,8.13
21183,Kentucky,Ohio County,8.97
21185,Kentucky,Oldham County,1.04
21187,Kentucky,Owen County,9.84
21189,Kentucky,Owsley County,7.34
21191,Kentucky,Pendleton County,4.96
21193,Kentucky,Perry County,2.38
21195,Kentucky,Pike County,5.5
21197,Kentucky,Powell County,6.42
21199,Kentucky,Pulaski County,0.28
21201,Kentucky,Robertson County,5.42
21203,Kentucky,Rockcastle County,7.65
21205,Kentucky,Rowan County,0.18
21207,Kentucky,Russell County,3.3
21209,Kentucky,Scott County,3.82
21211,Kentucky,Shelby County,8.55
21213,Kentucky,Simpson County,9.68
21215,Kentucky,Spencer County,0.71
21217,Kentucky,Taylor County,4.96
21219,Kentucky,Todd County,4.89
21221,Kentucky,Trigg County,5.79
21223,Kentucky,Trimble County,0.23
21225,Kentucky,Union County,2.38
21227,Kentucky,Warren County,6.87
21229,Kentucky,Washington County,0.72
21231,Kentucky,Wayne County,2.53
21233,Kentucky,Webster County,6.64
21235,Kentucky,Whitley County,5.27
21237,Kentucky,Wolfe County,5.25
21239,Kentucky,Woodford County,8.46
22001,Louisiana,Acadia Parish,7.36
22003,Louisiana,Allen Parish,1.45
22005,Louisiana,Ascension Parish,4.97
22007,Louisiana,Assumption Parish,4.17
22009,Louisiana,Avoyelles Parish,4.86
22011,Louisiana,Beauregard Parish,2.96
22013,Louisiana,Bienville Parish,1.57
22015,Louisiana,Bossier Parish,9.62
22017,Louisiana,Caddo Parish,2.39
22019,Louisiana,Calcasieu Parish,5.37
22021,Louisiana,Caldwell Parish,0.22
22023,Louisiana,Cameron Parish,4.1
22025,Louisiana,Catahoula Parish,6.52
22027,Louisiana,Claiborne Parish,4.74
22029,Louisiana,Concordia Parish,3.8
22031,Louisiana,De Soto Parish,4.32
22033,Louisiana,East Baton Rouge Parish,9.36
22035,Louisiana,East Carroll Parish,4.29
22037,Louisiana,East Feliciana Parish,3.23
22039,Louisiana,Evangeline Parish,0.79
22041,Louisiana,Franklin Parish,3.55
22043,Louisiana,Grant Parish,0.8
22045,Louisiana,Iberia Parish,1.51
22047,Louisiana,Iberville Parish,8.57
22049,Louisiana,Jackson Parish,9.37
22051,Louisiana,Jefferson Parish,4.89
22053,Louisiana,Jefferson Davis Parish,6.49
22055,Louisiana,Lafayette Parish,0.23
22057,Louisiana,Lafourche Parish,5.56
22059,Louisiana,La Salle Parish,2.72
22061,Louisiana,Lincoln Parish,0.3
22063,Louisiana,Livingston Parish,4.66
22065,Louisiana,Madison Parish,7.93
22067,Louisiana,Morehouse Parish,2.5
22069,Louisiana,Natchitoches Parish,2.42
22071,Louisiana,Orleans Parish,1.55
22073,Louisiana,Ouachita Parish,9.2
22075,Louisiana,Plaquemines Parish,7.34
22077,Louisiana,Pointe Coupee Parish,5.53
22079,Louisiana,Rapides Parish,7.45
22081,Louisiana,Red River Parish,8.64
22083,Louisiana,Richland Parish,1.21
22085,Louisiana,Sabine Parish,2.94
22087,Louisiana,St. Bernard Parish,9.42
22089,Louisiana,St. Charles Parish,3.42
22091,Louisiana,St. Helena Parish,4.78
22093,Louisiana,St. James Parish,3.97
22095,Louisiana,St. John the Baptist Parish,6.54
22097,Louisiana,St. Landry Parish,7.95
22099,Louisiana,St. Martin Parish,10
22101,Louisiana,St. Mary Parish,8.94
22103,Louisiana,St. Tammany Parish,2.33
22105,Louisiana,Tangipahoa Parish,0.81
22107,Louisiana,Tensas Parish,1.64
22109,Louisiana,Terrebonne Parish,0.45
22111,Louisiana,Union Parish,4.7
22113,Louisiana,Vermilion Parish,3.85
22115,Louisiana,Vernon Parish,2.21
22117,Louisiana,Washington Parish,7.77
22119,Louisiana,Webster Parish,8.71
22121,Louisiana,West Baton Rouge Parish,2
22123,Louisiana,West Carroll Parish,0.45
22125,Louisiana,West Feliciana Parish,5.15
22127,Louisiana,Winn Parish,2.38
23001,Maine,Androscoggin County,7.59
23003,Maine,Aroostook County,8.91
23005,Maine,Cumberland County,4.86
23007,Maine,Franklin County,7.12
23009,Maine,Hancock County,4.87
23011,Maine,Kennebec County,9.43
23013,Maine,Knox County,0.17
23015,Maine,Lincoln County,5.45
23017,Maine,Oxford County,7.5
23019,Maine,Penobscot County,5.39
23021,Maine,Piscataquis County,4.55
23023,Maine,Sagadahoc County,9.21
23025,Maine,Somerset County,7.41
23027,Maine,Waldo County,9.23
23029,Maine,Washington County,8.68
23031,Maine,York County,3.6
24001,Maryland,Allegany County,9.53
24003,Maryland,Anne Arundel County,8.23
24005,Maryland,Baltimore County,9.75
24009,Maryland,Calvert County,0.26
24011,Maryland,Caroline County,1.14
24013,Maryland,Carroll County,0.75
24015,Maryland,Cecil County,2.63
24017,Maryland,Charles County,0.82
24019,Maryland,Dorchester County,0.52
24021,Maryland,Frederick County,0.68
24023,Maryland,Garrett County,6.54
24025,Maryland,Harford County,5.01
24027,Maryland,Howard County,2.61
24029,Maryland,Kent County,1.08
24031,Maryland,Montgomery County,8.41
24033,Maryland,Prince George's County,4.31
24035,Maryland,Queen Anne's County,0.71
24037,Maryland,St. Mary's County,3.61
24039,Maryland,Somerset County,5.84
24041,Maryland,Talbot County,7.96
24043,Maryland,Washington County,9.97
24045,Maryland,Wicomico County,1.45
24047,Maryland,Worcester County,0.89
24510,Maryland,Baltimore city,4.08
25001,Massachusetts,Barnstable County,4.97
25003,Massachusetts,Berkshire County,1.95
25005,Massachusetts,Bristol County,7.65
25007,Massachusetts,Dukes County,2.69
25009,Massachusetts,Essex County,7.03
25011,Massachusetts,Franklin County,8.22
25013,Massachusetts,Hampden County,1.16
25015,Massachusetts,Hampshire County,0.54
25017,Massachusetts,Middlesex County,8.49
25019,Massachusetts,Nantucket County,3.97
25021,Massachusetts,Norfolk County,1.79
25023,Massachusetts,Plymouth County,5.83
25025,Massachusetts,Suffolk County,9.83
25027,Massachusetts,Worcester County,8.78
26001,Michigan,Alcona County,8.69
26003,Michigan,Alger County,3.29
26005,Michigan,Allegan County,2.65
26007,Michigan,Alpena County,5.67
26009,Michigan,Antrim County,1.76
26011,Michigan,Arenac County,2.79
26013,Michigan,Baraga County,0.27
26015,Michigan,Barry County,0.25
26017,Michigan,Bay County,7.96
26019,Michigan,Benzie County,5.42
26021,Michigan,Berrien County,0.78
26023,Michigan,Branch County,1.2
26025,Michigan,Calhoun County,8.53
26027,Michigan,Cass County,1.32
26029,Michigan,Charlevoix County,3.92
26031,Michigan,Cheboygan County,4.57
26033,Michigan,Chippewa County,2.93
26035,Michigan,Clare County,5.47
26037,Michigan,Clinton County,8.39
26039,Michigan,Crawford County,3.29
26041,Michigan,Delta County,4.66
26043,Michigan,Dickinson County,3.88
26045,Michigan,Eaton County,0.93
26047,Michigan,Emmet County,2.39
26049,Michigan,Genesee County,9.45
26051,Michigan,Gladwin County,4.08
26053,Michigan,Gogebic County,4.87
26055,Michigan,Grand Traverse County,7.72
26057,Michigan,Gratiot County,7.42
26059,Michigan,Hillsdale County,6.24
26061,Michigan,Houghton County,9.59
26063,Michigan,Huron County,2.35
26065,Michigan,Ingham County,6.25
26067,Michigan,Ionia County,7.45
26069,Michigan,Iosco County,4.2
26071,Michigan,Iron County,5.16
26073,Michigan,Isabella County,8.78
26075,Michigan,Jackson County,8.54
26077,Michigan,Kalamazoo County,9.15
26079,Michigan,Kalkaska County,5.23
26081,Michigan,Kent County,2.58
26083,Michigan,Keweenaw County,8.28
26085,Michigan,Lake County,3.83
26087,Michigan,Lapeer County,5.39
26089,Michigan,Leelanau County,1.49
26091,Michigan,Lenawee County,1.35
26093,Michigan,Livingston County,2.07
26095,Michigan,Luce County,1.23
26097,Michigan,Mackinac County,4.77
26099,Michigan,Macomb County,2.31
26101,Michigan,Manistee County,4.33
26103,Michigan,Marquette County,8.23
26105,Michigan,Mason County,5.07
26107,Michigan,Mecosta County,8.86
26109,Michigan,Menominee County,8.53
26111,Michigan,Midland County,0.92
26113,Michigan,Missaukee County,5.25
26115,Michigan,Monroe County,2.26
26117,Michigan,Montcalm County,1.8
26119,Michigan,Montmorency County,8.51
26121,Michigan,Muskegon County,0.4
26123,Michigan,Newaygo County,0.55
26125,Michigan,Oakland County,8.56
26127,Michigan,Oceana County,4.9
26129,Michigan,Ogemaw County,0.04
26131,Michigan,Ontonagon County,2.01
26133,Michigan,Osceola County,9.63
26135,Michigan,Oscoda County,1.76
26137,Michigan,Otsego County,7.39
26139,Michigan,Ottawa County,2.47
26141,Michigan,Presque Isle County,4.59
26143,Michigan,Roscommon County,7.35
26145,Michigan,Saginaw County,6.16
26147,Michigan,St. Clair County,9.13
26149,Michigan,St. Joseph County,4.05
26151,Michigan,Sanilac County,6.92
26153,Michigan,Schoolcraft County,8.58
26155,Michigan,Shiawassee County,8.95
26157,Michigan,Tuscola County,5.24
26159,Michigan,Van Buren County,3.07
26161,Michigan,Washtenaw County,3.02
26163,Michigan,Wayne County,3.32
26165,Michigan,Wexford County,3.47
27001,Minnesota,Aitkin County,2.39
27003,Minnesota,Anoka County,2.48
27005,Minnesota,Becker County,8.33
27007,Minnesota,Beltrami County,6.01
27009,Minnesota,Benton County,4.46
27011,Minnesota,Big Stone County,0.58
27013,Minnesota,Blue Earth County,7.26
27015,Minnesota,Brown County,5.81
27017,Minnesota,Carlton County,6.03
27019,Minnesota,Carver County,1.86
27021,Minnesota,Cass County,5
27023,Minnesota,Chippewa County,0.61
27025,Minnesota,Chisago County,2.54
27027,Minnesota,Clay County,5.39
27029,Minnesota,Clearwater County,2.88
27031,Minnesota,Cook County,0.37
27033,Minnesota,Cottonwood County,3.88
27035,Minnesota,Crow Wing County,1.38
27037,Minnesota,Dakota County,8.81
27039,Minnesota,Dodge County,2.56
27041,Minnesota,Douglas County,9.56
27043,Minnesota,Faribault County,8.32
27045,Minnesota,Fillmore County,7.62
27047,Minnesota,Freeborn County,2.57
27049,Minnesota,Goodhue County,7.69
27051,Minnesota,Grant County,7.5
27053,Minnesota,Hennepin County,5.91
27055,Minnesota,Houston County,5.45
27057,Minnesota,Hubbard County,9.11
27059,Minnesota,Isanti County,3
27061,Minnesota,Itasca County,9.56
27063,Minnesota,Jackson County,7.81
27065,Minnesota,Kanabec County,9.64
27067,Minnesota,Kandiyohi County,8.99
27069,Minnesota,Kittson County,1.49
27071,Minnesota,Koochiching County,0.47
27073,Minnesota,Lac qui Parle County,8.29
27075,Minnesota,Lake County,8.17
27077,Minnesota,Lake of the Woods County,0.01
27079,Minnesota,Le Sueur County,7.8
27081,Minnesota,Lincoln County,6.9
27083,Minnesota,Lyon County,7.55
27085,Minnesota,McLeod County,0.08
27087,Minnesota,Mahnomen County,7.31
27089,Minnesota,Marshall County,9.07
27091,Minnesota,Martin County,2.45
27093,Minnesota,Meeker County,1.68
27095,Minnesota,Mille Lacs County,4.87
27097,Minnesota,Morrison County,9.35
27099,Minnesota,Mower County,9.31
27101,Minnesota,Murray County,7.03
27103,Minnesota,Nicollet County,1.39
27105,Minnesota,Nobles County,3.05
27107,Minnesota,Norman County,9.8
27109,Minnesota,Olmsted County,7.07
27111,Minnesota,Otter Tail County,9.57
27113,Minnesota,Pennington County,9.53
27115,Minnesota,Pine County,9.71
27117,Minnesota,Pipestone County,5.65
27119,Minnesota,Polk County,2.17
27121,Minnesota,Pope County,8.75
27123,Minnesota,Ramsey County,3.81
27125,Minnesota,Red Lake County,5.04
27127,Minnesota,Redwood County,1.66
27129,Minnesota,Renville County,2.2
27131,Minnesota,Rice County,5.02
27133,Minnesota,Rock County,1.53
27135,Minnesota,Roseau County,8.42
27137,Minnesota,St. Louis County,7.48
27139,Minnesota,Scott County,7.23
27141,Minnesota,Sherburne County,1.54
27143,Minnesota,Sibley County,8.56
27145,Minnesota,Stearns County,1.09
27147,Minnesota,Steele County,2.27
27149,Minnesota,Stevens County,8.2
27151,Minnesota,Swift County,2.74
27153,Minnesota,Todd County,5.51
27155,Minnesota,Traverse County,3.2
27157,Minnesota,Wabasha County,9.55
27159,Minnesota,Wadena County,9.5
27161,Minnesota,Waseca County,4.66
27163,Minnesota,Washington County,9.54
27165,Minnesota,Watonwan County,9.94
27167,Minnesota,Wilkin County,2.62
27169,Minnesota,Winona County,8.59
27171,Minnesota,Wright County,9.4
27173,Minnesota,Yellow Medicine County,3.5
28001,Mississippi,Adams County,7.6
28003,Mississippi,Alcorn County,9.31
28005,Mississippi,Amite County,3.32
28007,Mississippi,Attala County,4.74
28009,Mississippi,Benton County,5.67
28011,Mississippi,Bolivar County,1.57
28013,Mississippi,Calhoun County,4.26
28015,Mississippi,Carroll County,5.47
28017,Mississippi,Chickasaw County,2.19
28019,Mississippi,Choctaw County,2.15
28021,Mississippi,Claiborne County,7.36
28023,Mississippi,Clarke County,4.57
28025,Mississippi,Clay County,8.37
28027,Mississippi,Coahoma County,0.43
28029,Mississippi,Copiah County,3.52
28031,Mississippi,Covington County,3.86
28033,Mississippi,DeSoto County,0.09
28035,Mississippi,Forrest County,5.24
28037,Mississippi,Franklin County,0.61
28039,Mississippi,George County,7.62
28041,Mississippi,Greene County,0.32
28043,Mississippi,Grenada County,0.15
28045,Mississippi,Hancock County,2.9
28047,Mississippi,Harrison County,3.97
28049,Mississippi,Hinds County,9.68
28051,Mississippi,Holmes County,7.02
28053,Mississippi,Humphreys County,2.49
28055,Mississippi,Issaquena County,6.22
28057,Mississippi,Itawamba County,9.38
28059,Mississippi,Jackson County,7.56
28061,Mississippi,Jasper County,3.7
28063,Mississippi,Jefferson County,9.64
28065,Mississippi,Jefferson Davis County,5.92
28067,Mississippi,Jones County,9.61
28069,Mississippi,Kemper County,2.12
28071,Mississippi,Lafayette County,0.49
28073,Mississippi,Lamar County,4.79
28075,Mississippi,Lauderdale County,2.04
28077,Mississippi,Lawrence County,3.07
28079,Mississippi,Leake County,8.74
28081,Mississippi,Lee County,6.58
28083,Mississippi,Leflore County,6.93
28085,Mississippi,Lincoln County,9.69
28087,Mississippi,Lowndes County,1.95
28089,Mississippi,Madison County,2.91
28091,Mississippi,Marion County,6.71
28093,Mississippi,Marshall County,1.58
28095,Mississippi,Monroe County,7.67
28097,Mississippi,Montgomery County,1.97
28099,Mississippi,Neshoba County,1.5
28101,Mississippi,Newton County,4.97
28103,Mississippi,Noxubee County,4.35
28105,Mississippi,Oktibbeha County,1.34
28107,Mississippi,Panola County,7.27
28109,Mississippi,Pearl River County,3.94
28111,Mississippi,Perry County,4.97
28113,Mississippi,Pike County,6.34
28115,Mississippi,Pontotoc County,9.79
28117,Mississippi,Prentiss County,9.49
28119,Mississippi,Quitman County,1.54
28121,Mississippi,Rankin County,4.91
28123,Mississippi,Scott County,0.79
28125,Mississippi,Sharkey County,3.17
28127,Mississippi,Simpson County,4.62
28129,Mississippi,Smith County,8.89
28131,Mississippi,Stone County,4.6
28133,Mississippi,Sunflower County,5.77
28135,Mississippi,Tallahatchie County,0.47
28137,Mississippi,Tate County,3.25
28139,Mississippi,Tippah County,1.06
28141,Mississippi,Tishomingo County,0.2
28143,Mississippi,Tunica County,2.34
28145,Mississippi,Union County,1.26
28147,Mississippi,Walthall County,9.97
28149,Mississippi,Warren County,6.28
28151,Mississippi,Washington County,5.08
28153,Mississippi,Wayne County,0.82
28155,Mississippi,Webster County,0.43
28157,Mississippi,Wilkinson County,4.89
28159,Mississippi,Winston County,3.42
28161,Mississippi,Yalobusha County,3.83
28163,Mississippi,Yazoo County,1.58
29001,Missouri,Adair County,1.4
29003,Missouri,Andrew County,1.93
29005,Missouri,Atchison County,8.96
29007,Missouri,Audrain County,3.31
29009,Missouri,Barry County,5.59
29011,Missouri,Barton County,8.77
29013,Missouri,Bates County,5.82
29015,Missouri,Benton County,6.95
29017,Missouri,Bollinger County,4.82
29019,Missouri,Boone County,5.13
29021,Missouri,Buchanan County,9.48
29023,Missouri,Butler County,4.15
29025,Missouri,Caldwell County,8.68
29027,Missouri,Callaway County,8
29029,Missouri,Camden County,6.23
29031,Missouri,Cape Girardeau County,3.29
29033,Missouri,Carroll County,3.03
29035,Missouri,Carter County,5.12
29037,Missouri,Cass County,9.32
29039,Missouri,Cedar County,3.32
29041,Missouri,Chariton County,8.77
29043,Missouri,Christian County,4.26
29045,Missouri,Clark County,4.9
29047,Missouri,Clay County,3.05
29049,Missouri,Clinton County,1.01
29051,Missouri,Cole County,3.46
29053,Missouri,Cooper County,1.13
29055,Missouri,Crawford County,7.97
29057,Missouri,Dade County,5.98
29059,Missouri,Dallas County,9.88
29061,Missouri,Daviess County,6.85
29063,Missouri,DeKalb County,8.64
29065,Missouri,Dent County,3.74
29067,Missouri,Douglas County,2.4
29069,Missouri,Dunklin County,6.95
29071,Missouri,Franklin County,3.52
29073,Missouri,Gasconade County,4.03
