id,state,county,rate
18159,Indiana,Tipton County,9.49
18161,Indiana,Union County,7.28
18163,Indiana,Vanderburgh County,6.4
18165,Indiana,Vermillion County,9.8
18167,Indiana,Vigo County,4.43
18169,Indiana,Wabash County,2.65
18171,Indiana,Warren County,1.29
18173,Indiana,Warrick County,3.9
18175,Indiana,Washington County,9.56
18177,Indiana,Wayne County,8.17
18179,Indiana,Wells County,5.84
18181,Indiana,White County,4.44
18183,Indiana,Whitley County,9.69
19001,Iowa,Adair County,6.12
19003,Iowa,Adams County,5.96
19005,Iowa,Allamakee County,9.83
19007,Iowa,Appanoose County,6.84
19009,Iowa,Audubon County,6.14
19011,Iowa,Benton County,8.55
19013,Iowa,Black Hawk County,8.54
19015,Iowa,Boone County,9.8
19017,Iowa,Bremer County,5.11
19019,Iowa,Buchanan County,8.29
19021,Iowa,Buena Vista County,3.71
19023,Iowa,Butler County,2.04
19025,Iowa,Calhoun County,2.66
19027,Iowa,Carroll County,4.11
19029,Iowa,Cass County,1.61
19031,Iowa,Cedar County,9.75
19033,Iowa,Cerro Gordo County,0.94
19035,Iowa,Cherokee County,9.8
19037,Iowa,Chickasaw County,2.1
19039,Iowa,Clarke County,9.6
19041,Iowa,Clay County,5.98
19043,Iowa,Clayton County,9.02
19045,Iowa,Clinton County,2.63
19047,Iowa,Crawford County,0.88
19049,Iowa,Dallas County,2.8
19051,Iowa,Davis County,7.4
19053,Iowa,Decatur County,0.39
19055,Iowa,Delaware County,5.81
19057,Iowa,Des Moines County,9.11
19059,Iowa,Dickinson County,6.27
19061,Iowa,Dubuque County,1.94
19063,Iowa,Emmet County,0.84
19065,Iowa,Fayette County,8.26
19067,Iowa,Floyd County,1.77
19069,Iowa,Franklin County,1.92
19071,Iowa,Fremont County,7.41
19073,Iowa,Greene County,8.69
19075,Iowa,Grundy County,4.34
19077,Iowa,Guthrie County,0.75
19079,Iowa,Hamilton County,2.59
19081,Iowa,Hancock County,4.95
19083,Iowa,Hardin County,7.4
19085,Iowa,Harrison County,0.3
19087,Iowa,Henry County,8.3
19089,Iowa,Howard County,1.54
19091,Iowa,Humboldt County,6.23
19093,Iowa,Ida County,9.05
19095,Iowa,Iowa County,7.02
19097,Iowa,Jackson County,1.53
19099,Iowa,Jasper County,9.81
19101,Iowa,Jefferson County,5.27
19103,Iowa,Johnson County,9.35
19105,Iowa,Jones County,8.76
19107,Iowa,Keokuk County,0.27
19109,Iowa,Kossuth County,3.82
19111,Iowa,Lee County,4.75
19113,Iowa,Linn County,3.74
19115,Iowa,Louisa County,1.29
19117,Iowa,Lucas County,0.58
19119,Iowa,Lyon County,8.79
19121,Iowa,Madison County,6.39
19123,Iowa,Mahaska County,8.58
19125,Iowa,Marion County,7.23
19127,Iowa,Marshall County,1.91
19129,Iowa,Mills County,3.11
19131,Iowa,Mitchell County,8.55
19133,Iowa,Monona County,1.22
19135,Iowa,Monroe County,8.32
19137,Iowa,Montgomery County,4.55
19139,Iowa,Muscatine County,0.22
19141,Iowa,O'Brien County,7.25
19143,Iowa,Osceola County,9.88
19145,Iowa,Page County,8.6
19147,Iowa,Palo Alto County,5.26
19149,Iowa,Plymouth County,0.04
19151,Iowa,Pocahontas County,2.52
19153,Iowa,Polk County,2.12
19155,Iowa,Pottawattamie County,9.36
19157,Iowa,Poweshiek County,6.26
19159,Iowa,Ringgold County,9.55
19161,Iowa,Sac County,3.71
19163,Iowa,Scott County,1.19
19165,Iowa,Shelby County,3.88
19167,Iowa,Sioux County,6.02
19169,Iowa,Story County,1.56
19171,Iowa,Tama County,8.09
19173,Iowa,Taylor County,6.85
19175,Iowa,Union County,9.22
19177,Iowa,Van Buren County,2.82
19179,Iowa,Wapello County,3.14
19181,Iowa,Warren County,8.59
19183,Iowa,Washington County,6.95
19185,Iowa,Wayne County,9.94
19187,Iowa,Webster County,4.69
19189,Iowa,Winnebago County,4.4
19191,Iowa,Winneshiek County,8.28
19193,Iowa,Woodbury County,0.78
19195,Iowa,Worth County,6.83
19197,Iowa,Wright County,2.96
20001,Kansas,Allen County,4.62
20003,Kansas,Anderson County,0.36
20005,Kansas,Atchison County,3.48
20007,Kansas,Barber County,7.94
20009,Kansas,Barton County,1.27
20011,Kansas,Bourbon County,0.79
20013,Kansas,Brown County,5.63
20015,Kansas,Butler County,4.06
20017,Kansas,Chase County,3.6
20019,Kansas,Chautauqua County,9.45
20021,Kansas,Cherokee County,7.14
20023,Kansas,Cheyenne County,5.45
20025,Kansas,Clark County,5.76
20027,Kansas,Clay County,8.29
20029,Kansas,Cloud County,8.89
20031,Kansas,Coffey County,5.88
20033,Kansas,Comanche County,3.56
20035,Kansas,Cowley County,6.65
20037,Kansas,Crawford County,6.52
20039,Kansas,Decatur County,9.21
20041,Kansas,Dickinson County,7.64
20043,Kansas,Doniphan County,3.86
20045,Kansas,Douglas County,8.47
20047,Kansas,Edwards County,4.2
20049,Kansas,Elk County,9.7
20051,Kansas,Ellis County,0.92
20053,Kansas,Ellsworth County,5.28
20055,Kansas,Finney County,9.91
20057,Kansas,Ford County,1.36
20059,Kansas,Franklin County,1.4
20061,Kansas,Geary County,2.39
20063,Kansas,Gove County,6.25
20065,Kansas,Graham County,0.01
20067,Kansas,Grant County,5.22
20069,Kansas,Gray County,7.86
20071,Kansas,Greeley County,4.27
20073,Kansas,Greenwood County,1.25
20075,Kansas,Hamilton County,9.33
20077,Kansas,Harper County,1.7
20079,Kansas,Harvey County,7.25
20081,Kansas,Haskell County,9.02
20083,Kansas,Hodgeman County,8.05
20085,Kansas,Jackson County,0.41
20087,Kansas,Jefferson County,6.84
20089,Kansas,Jewell County,0.49
20091,Kansas,Johnson County,6.42
20093,Kansas,Kearny County,2.12
20095,Kansas,Kingman County,1.39
20097,Kansas,Kiowa County,4.98
20099,Kansas,Labette County,8.13
20101,Kansas,Lane County,8.76
20103,Kansas,Leavenworth County,1.56
20105,Kansas,Lincoln County,1.1
20107,Kansas,Linn County,0.04
20109,Kansas,Logan County,6.73
20111,Kansas,Lyon County,0.63
20113,Kansas,McPherson County,0.24
20115,Kansas,Marion County,2.2
20117,Kansas,Marshall County,6.23
20119,Kansas,Meade County,5.86
20121,Kansas,Miami County,1.95
20123,Kansas,Mitchell County,7.23
20125,Kansas,Montgomery County,6.14
20127,Kansas,Morris County,2.97
20129,Kansas,Morton County,3.11
20131,Kansas,Nemaha County,5.23
20133,Kansas,Neosho County,9.72
20135,Kansas,Ness County,1.8
20137,Kansas,Norton County,8.76
20139,Kansas,Osage County,0.61
20141,Kansas,Osborne County,1.13
20143,Kansas,Ottawa County,2.98
20145,Kansas,Pawnee County,1.72
20147,Kansas,Phillips County,6.26
20149,Kansas,Pottawatomie County,5.3
20151,Kansas,Pratt County,1.67
20153,Kansas,Rawlins County,1.3
20155,Kansas,Reno County,8.39
20157,Kansas,Republic County,1.96
20159,Kansas,Rice County,2.03
20161,Kansas,Riley County,1.97
20163,Kansas,Rooks County,3.58
20165,Kansas,Rush County,3.36
20167,Kansas,Russell County,2.69
20169,Kansas,Saline County,4.26
20171,Kansas,Scott County,0.59
20173,Kansas,Sedgwick County,6.81
20175,Kansas,Seward County,2.77
20177,Kansas,Shawnee County,8.56
20179,Kansas,Sheridan County,4.49
20181,Kansas,Sherman County,8.85
20183,Kansas,Smith County,7.65
20185,Kansas,Stafford County,6.02
20187,Kansas,Stanton County,4.66
20189,Kansas,Stevens County,3.4
20191,Kansas,Sumner County,2.73
20193,Kansas,Thomas County,7.29
20195,Kansas,Trego County,8.49
20197,Kansas,Wabaunsee County,5.28
20199,Kansas,Wallace County,2.63
20201,Kansas,Washington County,8.31
20203,Kansas,Wichita County,2.98
20205,Kansas,Wilson County,3.53
20207,Kansas,Woodson County,2.65
20209,Kansas,Wyandotte County,0.95
21001,Kentucky,Adair County,8.96
21003,Kentucky,Allen County,7
21005,Kentucky,Anderson County,7.2
21007,Kentucky,Ballard County,3.34
21009,Kentucky,Barren County,1.15
21011,Kentucky,Bath County,5.73
21013,Kentucky,Bell County,0.87
21015,Kentucky,Boone County,4.63
21017,Kentucky,Bourbon County,7.94
21019,Kentucky,Boyd County,2.4
21021,Kentucky,Boyle County,7.94
21023,Kentucky,Bracken County,8.78
21025,Kentucky,Breathitt County,8.46
21027,Kentucky,Breckinridge County,7.59
21029,Kentucky,Bullitt County,4.44
21031,Kentucky,Butler County,9.01
21033,Kentucky,Caldwell County,5.07
21035,Kentucky,Calloway County,1.11
21037,Kentucky,Campbell County,7.74
21039,Kentucky,Carlisle County,4.19
21041,Kentucky,Carroll County,7.65
21043,Kentucky,Carter County,2.25
21045,Kentucky,Casey County,2.33
21047,Kentucky,Christian County,0.96
21049,Kentucky,Clark County,4.45
21051,Kentucky,Clay County,4.58
21053,Kentucky,Clinton County,0.46
21055,Kentucky,Crittenden County,7.67
21057,Kentucky,Cumberland County,1.34
21059,Kentucky,Daviess County,9.44
21061,Kentucky,Edmonson County,4.24
21063,Kentucky,Elliott County,2.83
21065,Kentucky,Estill County,3.69
21067,Kentucky,Fayette County,2.19
21069,Kentucky,Fleming County,0.11
21071,Kentucky,Floyd County,9.09
21073,Kentucky,Franklin County,8.17
21075,Kentucky,Fulton County,5.81
21077,Kentucky,Gallatin County,2.78
21079,Kentucky,Garrard County,0.77
21081,Kentucky,Grant County,7.93
21083,Kentucky,Graves County,7.63
21085,Kentucky,Grayson County,1.38
21087,Kentucky,Green County,4.89
21089,Kentucky,Greenup County,3.11
21091,Kentucky,Hancock County,0.89
21093,Kentucky,Hardin County,7.96
21095,Kentucky,Harlan County,4.4
21097,Kentucky,Harrison County,6.48
21099,Kentucky,Hart County,5.55
21101,Kentucky,Henderson County,5.32
21103,Kentucky,Henry County,4.49
21105,Kentucky,Hickman County,6.05
21107,Kentucky,Hopkins County,0.55
21109,Kentucky,Jackson County,9.06
21111,Kentucky,Jefferson County,8.22
21113,Kentucky,Jessamine County,6.27
21115,Kentucky,Johnson County,2.7
21117,Kentucky,Kenton County,5.7
21119,Kentucky,Knott County,3.3
21121,Kentucky,Knox County,5.75
21123,Kentucky,Larue County,1.54
21125,Kentucky,Laurel County,1.6
21127,Kentucky,Lawrence County,6.18
21129,Kentucky,Lee County,5.47
21131,Kentucky,Leslie County,8.74
21133,Kentucky,Letcher County,0.89
21135,Kentucky,Lewis County,6.3
21137,Kentucky,Lincoln County,3.81
21139,Kentucky,Livingston County,0.6
21141,Kentucky,Logan County,5.39
21143,Kentucky,Lyon County,4.66
21145,Kentucky,McCracken County,7.26
21147,Kentucky,McCreary County,1.79
21149,Kentucky,McLean County,2.77
21151,Kentucky,Madison County,5.28
21153,Kentucky,Magoffin County,4.23
21155,Kentucky,Marion County,2.54
21157,Kentucky,Marshall County,4.53
21159,Kentucky,Martin County,0.74
21161,Kentucky,Mason County,2.85
21163,Kentucky,Meade County,0.57
21165,Kentucky,Menifee County,2.78
21167,Kentucky,Mercer County,0.92
21169,Kentucky,Metcalfe County,5.48
21171,Kentucky,Monroe County,4.51
21173,Kentucky,Montgomery County,8.76
21175,Kentucky,Morgan County,9.49
21177,Kentucky,Muhlenberg County,8.21
21179,Kentucky,Nelson County,4.92
21181,Kentucky,Nicholas County,5.96
21183,Kentucky,Ohio County,7.01
21185,Kentucky,Oldham County,4.67
21187,Kentucky,Owen County,8.22
21189,Kentucky,Owsley County,2.43
21191,Kentucky,Pendleton County,4.76
21193,Kentucky,Perry County,5.35
21195,Kentucky,Pike County,0.36
21197,Kentucky,Powell County,6.6
21199,Kentucky,Pulaski County,6.01
21201,Kentucky,Robertson County,6.83
21203,Kentucky,Rockcastle County,6.08
21205,Kentucky,Rowan County,1.78
21207,Kentucky,Russell County,7.81
21209,Kentucky,Scott County,2.69
21211,Kentucky,Shelby County,2.05
21213,Kentucky,Simpson County,4.54
21215,Kentucky,Spencer County,4.18
21217,Kentucky,Taylor County,4.85
21219,Kentucky,Todd County,3.46
21221,Kentucky,Trigg County,7.64
21223,Kentucky,Trimble County,3.91
21225,Kentucky,Union County,7.7
21227,Kentucky,Warren County,2.77
21229,Kentucky,Washington County,6.94
21231,Kentucky,Wayne County,0.68
21233,Kentucky,Webster County,5.46
21235,Kentucky,Whitley County,6.2
21237,Kentucky,Wolfe County,4.81
21239,Kentucky,Woodford County,0.53
22001,Louisiana,Acadia Parish,8.95
22003,Louisiana,Allen Parish,8.75
22005,Louisiana,Ascension Parish,8.82
22007,Louisiana,Assumption Parish,0.96
22009,Louisiana,Avoyelles Parish,1.75
22011,Louisiana,Beauregard Parish,2.44
22013,Louisiana,Bienville Parish,5.04
22015,Louisiana,Bossier Parish,8.84
22017,Louisiana,Caddo Parish,8.1
22019,Louisiana,Calcasieu Parish,1.53
22021,Louisiana,Caldwell Parish,5.23
22023,Louisiana,Cameron Parish,1.28
22025,Louisiana,Catahoula Parish,8.09
22027,Louisiana,Claiborne Parish,5.69
22029,Louisiana,Concordia Parish,7.84
22031,Louisiana,De Soto Parish,1.49
22033,Louisiana,East Baton Rouge Parish,5.07
22035,Louisiana,East Carroll Parish,5.2
22037,Louisiana,East Feliciana Parish,6.08
22039,Louisiana,Evangeline Parish,9.3
22041,Louisiana,Franklin Parish,2.56
22043,Louisiana,Grant Parish,9.01
22045,Louisiana,Iberia Parish,5.23
22047,Louisiana,Iberville Parish,0.16
22049,Louisiana,Jackson Parish,8.02
22051,Louisiana,Jefferson Parish,1.63
22053,Louisiana,Jefferson Davis Parish,6.08
22055,Louisiana,Lafayette Parish,7.94
22057,Louisiana,Lafourche Parish,3.58
22059,Louisiana,La Salle Parish,8.71
22061,Louisiana,Lincoln Parish,3.59
22063,Louisiana,Livingston Parish,8.91
22065,Louisiana,Madison Parish,7.75
22067,Louisiana,Morehouse Parish,3.17
22069,Louisiana,Natchitoches Parish,4.69
22071,Louisiana,Orleans Parish,8.79
22073,Louisiana,Ouachita Parish,2.18
22075,Louisiana,Plaquemines Parish,6.08
22077,Louisiana,Pointe Coupee Parish,6.92
22079,Louisiana,Rapides Parish,2.61
22081,Louisiana,Red River Parish,5.87
22083,Louisiana,Richland Parish,6.65
22085,Louisiana,Sabine Parish,2.32
22087,Louisiana,St. Bernard Parish,4.05
22089,Louisiana,St. Charles Parish,1.77
22091,Louisiana,St. Helena Parish,8.78
22093,Louisiana,St. James Parish,5.2
22095,Louisiana,St. John the Baptist Parish,6.25
22097,Louisiana,St. Landry Parish,2.64
22099,Louisiana,St. Martin Parish,6.37
22101,Louisiana,St. Mary Parish,3.04
22103,Louisiana,St. Tammany Parish,8.27
22105,Louisiana,Tangipahoa Parish,8.27
22107,Louisiana,Tensas Parish,3.94
22109,Louisiana,Terrebonne Parish,2.59
22111,Louisiana,Union Parish,5.79
22113,Louisiana,Vermilion Parish,7.36
22115,Louisiana,Vernon Parish,7.43
22117,Louisiana,Washington Parish,7.94
22119,Louisiana,Webster Parish,3.53
22121,Louisiana,West Baton Rouge Parish,7.88
22123,Louisiana,West Carroll Parish,0.68
22125,Louisiana,West Feliciana Parish,1.18
22127,Louisiana,Winn Parish,1.02
23001,Maine,Androscoggin County,3.82
23003,Maine,Aroostook County,6.79
23005,Maine,Cumberland County,2.87
23007,Maine,Franklin County,5.73
23009,Maine,Hancock County,3.09
23011,Maine,Kennebec County,1.55
23013,Maine,Knox County,6.31
23015,Maine,Lincoln County,5.62
23017,Maine,Oxford County,6.96
23019,Maine,Penobscot County,6.04
23021,Maine,Piscataquis County,0.41
23023,Maine,Sagadahoc County,8.4
23025,Maine,Somerset County,1.07
23027,Maine,Waldo County,7.35
23029,Maine,Washington County,5.33
23031,Maine,York County,8
24001,Maryland,Allegany County,1.79
24003,Maryland,Anne Arundel County,5.08
24005,Maryland,Baltimore County,0.86
24009,Maryland,Calvert County,0.39
24011,Maryland,Caroline County,4.96
24013,Maryland,Carroll County,4.36
24015,Maryland,Cecil County,9.04
24017,Maryland,Charles County,8.99
24019,Maryland,Dorchester County,6.02
24021,Maryland,Frederick County,9.64
24023,Maryland,Garrett County,0.34
24025,Maryland,Harford County,2.4
24027,Maryland,Howard County,2.6
24029,Maryland,Kent County,4.15
24031,Maryland,Montgomery County,2.88
24033,Maryland,Prince George's County,4.64
24035,Maryland,Queen Anne's County,7.35
24037,Maryland,St. Mary's County,3.06
24039,Maryland,Somerset County,2.14
24041,Maryland,Talbot County,1.45
24043,Maryland,Washington County,7.57
24045,Maryland,Wicomico County,9.55
24047,Maryland,Worcester County,1.16
24510,Maryland,Baltimore city,2.09
25001,Massachusetts,Barnstable County,9.13
25003,Massachusetts,Berkshire County,0.48
25005,Massachusetts,Bristol County,1.64
25007,Massachusetts,Dukes County,3.01
25009,Massachusetts,Essex County,4.46
25011,Massachusetts,Franklin County,1.55
25013,Massachusetts,Hampden County,7.02
25015,Massachusetts,Hampshire County,3.27
25017,Massachusetts,Middlesex County,6.86
25019,Massachusetts,Nantucket County,5.7
25021,Massachusetts,Norfolk County,2.55
25023,Massachusetts,Plymouth County,4.02
25025,Massachusetts,Suffolk County,0.11
25027,Massachusetts,Worcester County,7.95
26001,Michigan,Alcona County,2
26003,Michigan,Alger County,2.53
26005,Michigan,Allegan County,1.95
26007,Michigan,Alpena County,4.2
26009,Michigan,Antrim County,2.01
26011,Michigan,Arenac County,3.22
26013,Michigan,Baraga County,9.37
26015,Michigan,Barry County,9.35
26017,Michigan,Bay County,2.64
26019,Michigan,Benzie County,9.75
26021,Michigan,Berrien County,5.81
26023,Michigan,Branch County,4.7
26025,Michigan,Calhoun County,7.96
26027,Michigan,Cass County,7.74
26029,Michigan,Charlevoix County,1.1
26031,Michigan,Cheboygan County,5.71
26033,Michigan,Chippewa County,3.18
26035,Michigan,Clare County,6.73
26037,Michigan,Clinton County,8.07
26039,Michigan,Crawford County,1.81
26041,Michigan,Delta County,8.09
26043,Michigan,Dickinson County,3.75
26045,Michigan,Eaton County,2.94
26047,Michigan,Emmet County,7.94
26049,Michigan,Genesee County,0.53
26051,Michigan,Gladwin County,6.49
26053,Michigan,Gogebic County,7.89
26055,Michigan,Grand Traverse County,5.22
26057,Michigan,Gratiot County,5.38
26059,Michigan,Hillsdale County,6.6
26061,Michigan,Houghton County,7.71
26063,Michigan,Huron County,1.61
26065,Michigan,Ingham County,1.36
26067,Michigan,Ionia County,6.55
26069,Michigan,Iosco County,7.89
26071,Michigan,Iron County,2.04
26073,Michigan,Isabella County,4.96
26075,Michigan,Jackson County,8.14
26077,Michigan,Kalamazoo County,4.01
26079,Michigan,Kalkaska County,8.49
26081,Michigan,Kent County,8.62
26083,Michigan,Keweenaw County,1.14
26085,Michigan,Lake County,1.28
26087,Michigan,Lapeer County,5.8
26089,Michigan,Leelanau County,8.74
26091,Michigan,Lenawee County,2.71
26093,Michigan,Livingston County,10
26095,Michigan,Luce County,3.44
26097,Michigan,Mackinac County,3.45
26099,Michigan,Macomb County,1.83
26101,Michigan,Manistee County,2.99
26103,Michigan,Marquette County,8.54
26105,Michigan,Mason County,4.81
26107,Michigan,Mecosta County,7.5
26109,Michigan,Menominee County,8.84
26111,Michigan,Midland County,8.86
26113,Michigan,Missaukee County,7.79
26115,Michigan,Monroe County,5.05
26117,Michigan,Montcalm County,4.56
26119,Michigan,Montmorency County,3.39
26121,Michigan,Muskegon County,6.09
26123,Michigan,Newaygo County,1.37
26125,Michigan,Oakland County,1.91
26127,Michigan,Oceana County,5.58
26129,Michigan,Ogemaw County,9.9
26131,Michigan,Ontonagon County,7.94
26133,Michigan,Osceola County,1.49
26135,Michigan,Oscoda County,8.14
26137,Michigan,Otsego County,8.22
26139,Michigan,Ottawa County,2
26141,Michigan,Presque Isle County,0.33
26143,Michigan,Roscommon County,7.5
26145,Michigan,Saginaw County,9.82
26147,Michigan,St. Clair County,7.77
26149,Michigan,St. Joseph County,3.14
26151,Michigan,Sanilac County,3.1
26153,Michigan,Schoolcraft County,5.13
26155,Michigan,Shiawassee County,9.3
26157,Michigan,Tuscola County,0.92
26159,Michigan,Van Buren County,4.66
26161,Michigan,Washtenaw County,4.32
26163,Michigan,Wayne County,2.58
26165,Michigan,Wexford County,0.82
27001,Minnesota,Aitkin County,9.99
27003,Minnesota,Anoka County,7.1
27005,Minnesota,Becker County,3.96
27007,Minnesota,Beltrami County,8.62
27009,Minnesota,Benton County,6.37
27011,Minnesota,Big Stone County,3.7
27013,Minnesota,Blue Earth County,6.21
27015,Minnesota,Brown County,3.65
27017,Minnesota,Carlton County,5.4
27019,Minnesota,Carver County,7.8
27021,Minnesota,Cass County,7.92
27023,Minnesota,Chippewa County,0.53
27025,Minnesota,Chisago County,3.25
27027,Minnesota,Clay County,5.28
27029,Minnesota,Clearwater County,1.72
27031,Minnesota,Cook County,6.67
27033,Minnesota,Cottonwood County,7.56
27035,Minnesota,Crow Wing County,3.86
27037,Minnesota,Dakota County,4.61
27039,Minnesota,Dodge County,4.64
27041,Minnesota,Douglas County,3.89
27043,Minnesota,Faribault County,6.83
27045,Minnesota,Fillmore County,0.01
27047,Minnesota,Freeborn County,4.36
27049,Minnesota,Goodhue County,9.91
27051,Minnesota,Grant County,4.1
27053,Minnesota,Hennepin County,5.98
27055,Minnesota,Houston County,7.06
27057,Minnesota,Hubbard County,1.77
27059,Minnesota,Isanti County,1.87
27061,Minnesota,Itasca County,2.2
27063,Minnesota,Jackson County,1.79
27065,Minnesota,Kanabec County,3.9
27067,Minnesota,Kandiyohi County,9.59
27069,Minnesota,Kittson County,0.5
27071,Minnesota,Koochiching County,6.59
27073,Minnesota,Lac qui Parle County,5.86
27075,Minnesota,Lake County,3.69
27077,Minnesota,Lake of the Woods County,8.32
27079,Minnesota,Le Sueur County,6.89
27081,Minnesota,Lincoln County,0.46
27083,Minnesota,Lyon County,4.84
27085,Minnesota,McLeod County,8.02
27087,Minnesota,Mahnomen County,8.56
27089,Minnesota,Marshall County,2.42
27091,Minnesota,Martin County,0.48
27093,Minnesota,Meeker County,2.79
27095,Minnesota,Mille Lacs County,7.81
27097,Minnesota,Morrison County,7.85
27099,Minnesota,Mower County,8.65
27101,Minnesota,Murray County,2.28
27103,Minnesota,Nicollet County,9.08
27105,Minnesota,Nobles County,8.98
27107,Minnesota,Norman County,8.14
27109,Minnesota,Olmsted County,6.94
27111,Minnesota,Otter Tail County,8.98
27113,Minnesota,Pennington County,0.06
27115,Minnesota,Pine County,2.08
27117,Minnesota,Pipestone County,0.34
27119,Minnesota,Polk County,9.71
27121,Minnesota,Pope County,8.48
27123,Minnesota,Ramsey County,5.39
27125,Minnesota,Red Lake County,7.24
27127,Minnesota,Redwood County,7.31
27129,Minnesota,Renville County,0.55
27131,Minnesota,Rice County,8.35
27133,Minnesota,Rock County,9.36
27135,Minnesota,Roseau County,3.06
27137,Minnesota,St. Louis County,5.08
27139,Minnesota,Scott County,2.34
27141,Minnesota,Sherburne County,2.18
27143,Minnesota,Sibley County,5.54
27145,Minnesota,Stearns County,1.15
27147,Minnesota,Steele County,9.78
27149,Minnesota,Stevens County,0.19
27151,Minnesota,Swift County,3.34
27153,Minnesota,Todd County,7.94
27155,Minnesota,Traverse County,8.03
27157,Minnesota,Wabasha County,0.74
27159,Minnesota,Wadena County,1.25
27161,Minnesota,Waseca County,4.5
27163,Minnesota,Washington County,5.19
27165,Minnesota,Watonwan County,4.8
27167,Minnesota,Wilkin County,3.77
27169,Minnesota,Winona County,3.97
27171,Minnesota,Wright County,7.2
27173,Minnesota,Yellow Medicine County,9.08
28001,Mississippi,Adams County,6.48
28003,Mississippi,Alcorn County,4.13
28005,Mississippi,Amite County,8.52
28007,Mississippi,Attala County,4.71
28009,Mississippi,Benton County,9.7
28011,Mississippi,Bolivar County,4.24
28013,Mississippi,Calhoun County,6.3
28015,Mississippi,Carroll County,9.89
28017,Mississippi,Chickasaw County,1.5
28019,Mississippi,Choctaw County,2.5
28021,Mississippi,Claiborne County,4.28
28023,Mississippi,Clarke County,0.68
28025,Mississippi,Clay County,0.53
28027,Mississippi,Coahoma County,6.38
28029,Mississippi,Copiah County,4.06
28031,Mississippi,Covington County,8.32
28033,Mississippi,DeSoto County,7.39
28035,Mississippi,Forrest County,9.52
28037,Mississippi,Franklin County,9.22
28039,Mississippi,George County,0.62
28041,Mississippi,Greene County,7.46
28043,Mississippi,Grenada County,7.53
28045,Mississippi,Hancock County,0.76
28047,Mississippi,Harrison County,8.47
28049,Mississippi,Hinds County,7.11
28051,Mississippi,Holmes County,4.23
28053,Mississippi,Humphreys County,7.68
28055,Mississippi,Issaquena County,5.37
28057,Mississippi,Itawamba County,5.47
28059,Mississippi,Jackson County,3.92
28061,Mississippi,Jasper County,7.16
28063,Mississippi,Jefferson County,0.98
28065,Mississippi,Jefferson Davis County,6.84
28067,Mississippi,Jones County,0.07
28069,Mississippi,Kemper County,6.95
28071,Mississippi,Lafayette County,6.65
28073,Mississippi,Lamar County,2.86
28075,Mississippi,Lauderdale County,4.15
28077,Mississippi,Lawrence County,5.63
28079,Mississippi,Leake County,8.35
28081,Mississippi,Lee County,6.94
28083,Mississippi,Leflore County,7.54
28085,Mississippi,Lincoln County,6.45
28087,Mississippi,Lowndes County,5.68
28089,Mississippi,Madison County,2.77
28091,Mississippi,Marion County,1.11
28093,Mississippi,Marshall County,0.78
28095,Mississippi,Monroe County,9.11
28097,Mississippi,Montgomery County,3.68
28099,Mississippi,Neshoba County,1.65
28101,Mississippi,Newton County,7.49
28103,Mississippi,Noxubee County,5.81
28105,Mississippi,Oktibbeha County,7.27
28107,Mississippi,Panola County,4.96
28109,Mississippi,Pearl River County,5.07
28111,Mississippi,Perry County,6.81
28113,Mississippi,Pike County,1.04
28115,Mississippi,Pontotoc County,1.09
28117,Mississippi,Prentiss County,2.32
28119,Mississippi,Quitman County,3.18
28121,Mississippi,Rankin County,4.98
28123,Mississippi,Scott County,5.72
28125,Mississippi,Sharkey County,5.23
28127,Mississippi,Simpson County,9.72
28129,Mississippi,Smith County,1.72
28131,Mississippi,Stone County,3.4
28133,Mississippi,Sunflower County,6.55
28135,Mississippi,Tallahatchie County,2.19
28137,Mississippi,Tate County,6.71
28139,Mississippi,Tippah County,6.75
28141,Mississippi,Tishomingo County,0.51
28143,Mississippi,Tunica County,7.14
28145,Mississippi,Union County,9.83
28147,Mississippi,Walthall County,0.47
28149,Mississippi,Warren County,8.33
28151,Mississippi,Washington County,3.53
28153,Mississippi,Wayne County,8.36
28155,Mississippi,Webster County,0.55
28157,Mississippi,Wilkinson County,0.91
28159,Mississippi,Winston County,0.76
28161,Mississippi,Yalobusha County,8.31
28163,Mississippi,Yazoo County,2.69
29001,Missouri,Adair County,4.58
29003,Missouri,Andrew County,8.44
29005,Missouri,Atchison County,4.67
29007,Missouri,Audrain County,3.49
29009,Missouri,Barry County,6.67
29011,Missouri,Barton County,7.33
29013,Missouri,Bates County,4.39
29015,Missouri,Benton County,2.88
29017,Missouri,Bollinger County,1.53
29019,Missouri,Boone County,3.86
29021,Missouri,Buchanan County,0.61
29023,Missouri,Butler County,5.55
29025,Missouri,Caldwell County,7.75
29027,Missouri,Callaway County,0.07
29029,Missouri,Camden County,6.66
29031,Missouri,Cape Girardeau County,1.69
29033,Missouri,Carroll County,9.44
29035,Missouri,Carter County,3.12
29037,Missouri,Cass County,4.06
29039,Missouri,Cedar County,6.42
29041,Missouri,Chariton County,2.57
29043,Missouri,Christian County,3.83
29045,Missouri,Clark County,1.69
29047,Missouri,Clay County,7.59
29049,Missouri,Clinton County,6.94
29051,Missouri,Cole County,0.13
29053,Missouri,Cooper County,9.42
29055,Missouri,Crawford County,2.45
29057,Missouri,Dade County,0.41
29059,Missouri,Dallas County,9.12
29061,Missouri,Daviess County,4.66
29063,Missouri,DeKalb County,8.78
29065,Missouri,Dent County,3.17
29067,Missouri,Douglas County,5.35
29069,Missouri,Dunklin County,9.37
